timestamp,cpu_usage,cpu_core_avg,mem_usage,mem_pressure,cpu_rolling_5,mem_rolling_5,disk_read_diff,disk_write_diff,label
1774887758.863351,9.7,8.883333333333333,78.8,0.9567564158915772,25.660000000000007,80.76,0.0,-4910655.983656228,io_bound
1774887759.3478262,84.9,83.78571428571429,83.9,0.9691833327497256,40.84000000000001,81.76,3441928.372885091,-319853325.5715793,io_bound
1774887759.879013,6.0,7.516666666666666,78.1,0.9551779701017752,39.500000000000014,81.61999999999999,-3441928.372885091,315440528.00459856,idle
1774887760.3498402,30.5,30.392857142857142,83.6,0.9685154687427727,28.400000000000006,80.6,701052.1358643422,-101194889.94885641,io_bound
1774887760.8910148,4.3,4.4833333333333325,78.1,0.9551604575016278,27.080000000000005,80.49999999999999,-701052.1358643422,-214971608.0056553,idle
1774887761.3513825,44.7,44.52857142857143,82.9,0.9670815630764944,34.080000000000005,81.32000000000001,748413.877418722,329248940.05108774,io_bound
1774887761.8941095,4.0,3.7666666666666666,78.1,0.9551601225674462,17.900000000000006,80.16,-748413.877418722,-328995771.58510363,idle
1774887762.3527682,31.4,31.228571428571428,82.9,0.9670562871199364,22.980000000000008,81.12,44993.64208758946,355969676.6036595,io_bound
1774887762.897529,6.2,6.044444444444444,78.1,0.9551414623198587,18.120000000000005,80.02,-44993.64208758946,-355892199.5996874,idle
1774887763.354494,25.0,24.785714285714285,82.9,0.9669913704710277,22.260000000000005,80.98,323026.48468336515,355669074.3081767,io_bound
1774887763.899957,5.2,5.05,78.1,0.9551638547044581,14.360000000000005,80.02,-245390.9879246635,-355852620.9421691,idle
1774887764.356389,24.0,24.02142857142857,83.0,0.967185514086141,18.360000000000007,81.0,69541.60985556137,366058160.1910531,io_bound
1774887764.902156,6.2,6.083333333333333,78.1,0.9551418929327384,13.320000000000004,80.03999999999999,-147177.10661426303,-366205259.02701694,idle
1774887765.358163,25.4,25.12857142857143,82.9,0.9671071638381452,17.160000000000004,81.0,179904.83575181264,345834336.7627231,io_bound
1774887765.908525,4.4,4.077777777777778,78.1,0.9551548114996751,13.040000000000003,80.03999999999999,-179904.83575181264,-345581991.9754211,idle
1774887766.3599937,18.6,18.678571428571427,82.8,0.9668723488453612,15.720000000000004,80.97999999999999,699136.3431828939,371802668.251548,io_bound
1774887766.9115036,4.0,4.061111111111111,78.0,0.9548750952704835,11.720000000000006,79.97999999999999,-699136.3431828939,-371887575.7613812,idle
1774887767.361436,14.6,14.421428571428573,82.6,0.9663157335861297,13.400000000000006,80.88,474451.6355869053,375606438.30797374,io_bound
1774887767.9134655,8.7,5.338888888888889,78.1,0.9550386048116278,10.060000000000006,79.92,-474451.6355869053,-375671676.11969167,idle
1774887768.362924,22.1,21.807142857142857,82.7,0.9666447627223224,13.600000000000005,80.84,466250.1224783635,356296940.20869714,io_bound
1774887768.916425,5.8,5.922222222222222,78.0,0.9548903215052994,11.040000000000004,79.88,-466250.1224783635,-356166356.53827053,idle
1774887769.3802931,28.0,27.62142857142857,82.5,0.9661438129880422,15.840000000000007,80.78,764953.498281642,366912687.470662,idle
1774887770.375865,8.7,8.922222222222222,79.4,0.9583205840487068,14.660000000000007,80.14,-24022.72671367519,-365705707.4029972,cpu_bound
1774887770.3815966,12.4,12.314285714285717,82.3,0.965728670050418,15.400000000000006,80.98,-740930.7715679668,15360610.611465251,idle
1774887771.379959,60.7,64.07222222222222,82.9,0.9664984270768566,23.120000000000005,81.02000000000001,232519.9789736475,-16217034.218935067,cpu_bound
1774887771.3837464,7.0,7.0,82.4,0.9658500276028311,23.360000000000007,81.9,-232519.9789736475,-583339.596372484,idle
1774887772.3852196,11.6,11.65,82.4,0.9658271669425844,20.080000000000005,81.88,24539.848180316407,0.0,idle
1774887772.583383,88.7,88.88888888888889,83.3,0.9674266448052073,36.080000000000005,82.66,29918.099523964866,187199.1952334669,cpu_bound
1774887773.3869965,10.7,10.485714285714286,82.4,0.9658864770599779,35.74,82.68,428012.73389677284,417933.5240627703,idle
1774887773.9930096,89.2,88.88888888888889,83.3,0.9675304781253238,41.44000000000001,82.75999999999999,-470847.74250473775,-424977.1633033335,cpu_bound
1774887774.388539,9.9,9.87142857142857,82.4,0.9658992303822964,42.02000000000001,82.76,184682.2467651463,-20657.592480465304,idle
1774887775.1928122,89.0,88.88888888888889,83.3,0.9675258751124495,57.500000000000014,82.94,-196305.18586146267,45335.72529655829,cpu_bound
1774887775.390615,7.1,7.071428571428571,82.4,0.9658794744698618,41.18000000000001,82.76,0.0,-16808.013295894285,idle
1774887776.2928965,89.0,88.88888888888889,83.3,0.9675348049973608,56.84000000000001,82.94,0.0,-121005.35745414905,cpu_bound
1774887776.3923786,7.1,7.078571428571428,82.4,0.9658923203585824,40.42,82.75999999999999,61331.83626345616,27021.83087834608,idle
1774887777.3912492,88.9,88.88888888888889,83.4,0.9676488011843277,56.220000000000006,82.96000000000001,-61331.83626345616,-30645.38953619347,cpu_bound
1774887777.3937583,12.5,12.264285714285714,82.4,0.9658348179558528,40.92,82.78,0.0,132940.34873107495,idle
1774887778.395079,9.7,9.721428571428572,82.4,0.9658308301398728,41.440000000000005,82.78,0.0,-196337.10813218093,idle
1774887778.5033903,88.9,88.88888888888889,83.4,0.9676585044122629,41.42,82.8,0.0,58927.77282793294,cpu_bound
1774887779.4964,13.5,13.571428571428571,82.9,0.9669460494937051,42.70000000000001,82.9,267780.2428407055,-25455.24247284475,cpu_bound
1774887779.6129074,89.0,88.88888888888889,83.3,0.9675203515548128,42.720000000000006,82.88000000000001,-267780.2428407055,95736.83498636837,cpu_bound
1774887780.505699,85.4,85.71428571428571,87.0,0.9758375816668466,57.30000000000001,83.8,973982.894262098,-121092.84122260574,cpu_bound
1774887781.189162,83.6,83.35555555555555,78.1,0.9551725631375747,72.08000000000001,82.94,-927208.7248431449,116614.59433169084,io_bound
1774887781.978362,84.9,85.71428571428571,87.1,0.976037907639509,71.28,83.67999999999999,42229.21111759358,364787.4745004651,cpu_bound
1774887782.1934345,13.0,13.205555555555556,78.9,0.9570199197453468,71.18,82.88,-35981.912686783726,70775412.77158043,io_bound
1774887783.1966672,11.3,9.872222222222222,78.8,0.9568288877328938,55.64000000000001,81.97999999999999,-53021.46784976297,243127111.97070453,io_bound
1774887783.8416226,86.8,85.71428571428571,87.1,0.976141540361611,55.92,82.0,213234.80983088972,-314381051.85019314,cpu_bound
1774887784.1989028,8.8,7.661111111111111,78.8,0.9568040947513151,40.96,82.14,-213234.80983088972,326145213.06480384,io_bound
